date,region_code,pressure_index,estimate_label
2023-03-05,SHG,0.0,censored_likelihood_pressure_index
2023-03-06,SHG,0.0,censored_likelihood_pressure_index
2023-03-07,SHG,0.0,censored_likelihood_pressure_index
2023-03-08,SHG,0.0,censored_likelihood_pressure_index
2023-03-10,SHG,0.0,censored_likelihood_pressure_index
2023-03-11,SHG,0.0,censored_likelihood_pressure_index
2023-03-12,SHG,0.0,censored_likelihood_pressure_index
2023-04-01,BDH,0.0,censored_likelihood_pressure_index
2023-04-08,HGA,1.5543951795883268,censored_likelihood_pressure_index
2023-04-29,BDH,1.0885715908911684,censored_likelihood_pressure_index
2023-04-30,BDH,2.8581657032747203,censored_likelihood_pressure_index
2023-05-01,BDH,2.719227624729182,censored_likelihood_pressure_index
2023-05-02,BDH,1.5361406824378045,censored_likelihood_pressure_index
2023-05-02,HGA,3.4137670595344156,censored_likelihood_pressure_index
2023-05-03,BDH,0.12794245674509067,censored_likelihood_pressure_index
2023-05-03,HGA,1.2137841800104856,censored_likelihood_pressure_index
2023-05-03,SHG,0.0,censored_likelihood_pressure_index
2023-05-04,HGA,0.3020954427793301,censored_likelihood_pressure_index
2023-05-07,BDH,0.0,censored_likelihood_pressure_index
2023-05-13,BDH,0.12286429269010457,censored_likelihood_pressure_index
2023-05-13,HGA,1.456821454865917,censored_likelihood_pressure_index
2023-05-14,HGA,0.905453177417326,censored_likelihood_pressure_index
2023-05-17,HGA,0.36735543523534586,censored_likelihood_pressure_index
2023-05-18,SHG,0.0,censored_likelihood_pressure_index
2023-05-19,SHG,0.0,censored_likelihood_pressure_index
2023-05-20,BDH,0.10860253823670536,censored_likelihood_pressure_index
2023-05-20,HGA,1.4848670385910334,censored_likelihood_pressure_index
2023-05-20,SHG,0.0,censored_likelihood_pressure_index
2023-05-21,BDH,0.0,censored_likelihood_pressure_index
2023-05-21,HGA,1.54776717842488,censored_likelihood_pressure_index
2023-05-21,SHG,0.0,censored_likelihood_pressure_index
2023-05-23,SHG,0.0,censored_likelihood_pressure_index
2023-05-24,SHG,0.0,censored_likelihood_pressure_index
2023-05-25,SHG,0.0,censored_likelihood_pressure_index
2023-05-27,BDH,0.0,censored_likelihood_pressure_index
2023-05-28,BDH,0.0,censored_likelihood_pressure_index
